Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
11:22.5,0.710572,-0.011376,-0.8417,1.384272,-1.720689,-0.535667,-13.041298,-6.375809,-43.514038,106.38647,-41.026927,-6.797524,1
11:22.6,5.457651,7.326065,28.974497,-0.842777,1.436197,0.377069,-7.186089,-2.172585,-44.788605,105.307526,-36.698239,-0.820103,1
11:22.7,-1.46201,13.452376,12.22897,-4.060388,-0.173695,0.778915,-4.950165,6.128464,-43.861328,102.523439,-26.688029,1.776911,1
11:22.8,-8.566236,2.035767,3.001708,-2.84571,-3.914539,-2.004197,-17.780144,10.775703,-39.00238,112.173563,-19.086343,-10.385641,1
11:22.9,-3.663482,2.182012,3.353327,-1.377865,-0.003533,-1.106012,-20.570534,14.497009,-35.483521,120.531472,-10.967643,-10.51169,1
11:23.0,5.277875,0.77404,20.77904,1.435386,1.096272,1.94511,-16.73674,11.391342,-38.155823,109.899433,-18.015681,-9.650896,1
11:23.1,3.987258,13.155543,13.486954,3.253668,3.434768,0.783044,-6.724823,-0.135971,-45.349976,102.973886,-34.619122,1.722778,1
11:23.2,1.012495,0.325274,-3.388504,1.034323,1.119918,-0.25237,-0.846352,-9.822983,-46.148743,102.162716,-45.332757,7.928829,1
11:23.3,-0.521066,-1.458866,-3.13074,-0.060217,-2.323499,1.809402,-8.914017,-8.170868,-45.878357,95.822824,-43.81981,-5.28712,1
11:23.4,3.484454,7.475904,13.515245,0.286625,0.699522,0.026859,-9.565994,-9.65892,-45.035187,92.69177,-46.465825,-7.608713,1
11:23.5,0.024998,20.529808,15.728692,-3.192669,0.786915,0.584796,-7.613136,1.635361,-45.342255,87.186801,-34.387811,-6.956677,1
11:23.6,-7.258705,0.728236,2.277963,-1.938818,-1.148391,-2.261399,-9.791725,4.685425,-44.31015,97.017004,-28.652143,-5.049594,1
11:23.7,-2.188898,-2.347419,0.282612,-0.589732,-0.275752,-1.555018,-13.621552,8.396996,-42.849243,107.972001,-22.058279,-1.65717,1
11:23.8,-1.488355,7.001241,12.831916,1.846504,2.479272,3.030041,-1.019905,2.863342,-46.938995,91.491581,-32.761063,2.837139,1
11:23.9,0.955912,15.587985,19.251766,0.062126,2.949759,2.201427,14.7314,-1.261421,-45.196594,73.784886,-38.65376,10.464323,1
11:24.0,3.881279,3.886668,0.677791,1.296288,-0.657579,3.320719,20.957203,-10.322708,-43.378235,51.070011,-46.638268,3.167455,1
11:24.1,-0.309706,-1.636846,-3.446583,1.571227,-1.548718,3.932709,17.789394,-18.752777,-42.79834,30.575401,-50.845406,-11.888403,1
11:24.2,2.317032,6.572981,4.836892,1.308291,0.972859,-0.327169,18.348156,-26.153618,-39.483307,24.400164,-60.218964,-16.399939,1
11:24.3,0.231568,19.876417,22.445075,-3.245902,-0.6463,-0.812095,20.906494,-12.617264,-42.472626,34.010346,-44.936572,-6.270577,1
11:24.4,-1.461411,4.060756,4.819977,-0.164219,-1.235248,0.394036,20.452461,-9.635056,-43.47702,32.222606,-40.188078,-8.163561,1
11:24.5,-1.308878,-1.055755,-2.767146,-2.109642,2.095681,-0.699267,26.817356,1.048935,-41.295563,37.622943,-28.222284,3.26395,1
11:24.6,-1.550925,3.780838,1.786685,3.145501,1.089522,1.407746,30.667885,-12.214386,-38.744385,30.518069,-43.087467,4.82904,1
11:24.7,4.952451,14.965429,23.822062,0.75749,-1.47431,0.613253,28.775124,-19.279121,-36.644104,24.344464,-49.870007,-0.49063,1
11:24.8,-0.05793,4.666845,0.221539,-0.336657,-1.290556,-0.302701,27.739159,-18.322823,-37.770905,20.074838,-45.999952,-3.448708,1
11:24.9,-1.348246,-1.176404,-3.385659,0.309797,0.449289,0.891555,29.232094,-18.997711,-36.417633,13.470595,-45.122426,-5.268466,1
11:25.0,-0.291294,4.513714,4.485722,0.945137,-0.862328,0.962058,22.030563,-26.462021,-36.599243,0.794911,-49.772949,-20.419556,1
11:25.1,11.529774,16.976048,30.023067,-2.804542,0.364665,0.651898,24.400894,-20.174179,-37.541199,-1.769079,-37.161528,-15.80301,1
11:25.2,-0.191302,5.238207,3.192112,0.870441,-1.93209,0.752201,23.333755,-23.521988,-37.434814,-8.403395,-38.708526,-19.768323,1
11:25.3,-1.706002,-0.581391,-4.88105,-0.265622,1.359303,0.468096,28.761913,-23.323509,-34.437683,-10.013859,-35.463119,-10.569497,1
11:25.4,0.21151,3.647615,2.281106,2.703357,-0.244844,1.180002,25.703251,-33.414909,-28.248474,-23.930293,-46.99333,-19.765277,1
11:25.5,7.603439,16.818426,30.143566,-1.206344,-0.277701,0.425725,25.953735,-32.453491,-28.382721,-26.854306,-41.71598,-16.972203,1
11:25.6,0.782273,6.022277,2.65952,0.799731,-1.213988,1.4688,24.656158,-35.274521,-25.703949,-35.905014,-40.134948,-17.788768,1
11:25.7,-1.944007,-2.276915,-5.416337,0.204157,2.172412,0.906959,25.56992,-38.720978,-21.785034,-43.182254,-40.716986,-13.244397,1
11:25.8,-1.171763,1.896556,-0.095801,1.171874,0.268654,0.412923,22.434486,-43.405151,-15.961945,-52.030418,-48.948134,-22.394956,1
11:25.9,17.010327,12.754078,34.722544,-2.226263,0.29401,0.110013,22.792519,-38.664238,-21.273926,-49.217519,-35.859549,-14.998052,1
11:26.0,-0.266745,5.440886,6.426436,0.905709,-3.098903,1.163959,13.681755,-41.067001,-24.381195,-59.131465,-30.290093,-26.091124,1
11:26.1,-3.391647,0.747845,-5.948031,-1.194761,2.857464,-0.379119,22.558502,-36.528893,-25.806396,-54.821388,-23.385981,-7.77356,1
11:26.2,-0.687221,1.627565,-0.925974,3.056335,0.09395,1.694574,18.402462,-44.660454,-15.657227,-66.742136,-36.857816,-11.470335,1
11:26.3,20.35557,13.794564,43.677073,-0.216934,0.258094,0.568431,14.602776,-46.197487,-12.275482,-73.83151,-36.30549,-13.347503,1
11:26.4,-4.208947,3.726052,-5.152735,-0.650956,-0.115156,0.162829,10.825027,-45.302551,-17.023224,-77.818322,-28.744938,-13.614161,1
11:26.5,-2.929708,-1.299448,-3.052452,4.270096,-1.739914,-0.375406,12.03064,-48.567253,-7.426941,-79.581404,-44.71401,-19.472103,1
11:26.6,0.907712,2.359843,3.977229,-2.353413,1.104509,-0.712585,14.118843,-45.703522,-14.233734,-72.434683,-36.864052,-14.886996,1
11:26.7,13.611944,10.041718,33.32041,-0.102922,0.740516,0.901309,11.988129,-46.023445,-13.337463,-76.252534,-33.380958,-11.207006,1
11:26.8,-4.499344,8.479417,2.713857,0.662764,0.455814,1.196464,8.812332,-45.758606,-15.607117,-84.436561,-28.290233,-6.325379,1
11:26.9,-1.592538,1.982926,-2.564168,-0.548507,-0.35943,0.223341,8.648743,-43.936546,-20.662689,-84.956266,-22.612713,-6.637755,1
11:27.0,0.380359,4.130361,11.573932,0.395989,2.910438,0.503946,11.070847,-44.283691,-18.267395,-86.597531,-23.937038,3.093323,1
11:27.1,0.565524,7.835755,15.044914,0.843052,0.800567,-0.014195,12.675682,-45.632706,-13.879608,-84.809859,-28.792406,7.77791,1
11:27.2,-0.341739,2.063908,8.107141,1.829012,-0.647294,-0.193952,12.961761,-47.204048,-9.192322,-82.421301,-36.273357,4.506855,1
11:27.3,0.343386,1.382226,3.119962,-2.606614,-0.429496,-0.605726,14.95015,-41.446121,-20.956451,-78.76236,-20.557356,2.516116,1
11:27.4,-0.207768,1.684747,6.808891,-0.089401,0.425598,0.10407,15.552101,-41.03154,-21.997833,-78.084163,-19.534833,4.237036,1
11:27.5,-1.552422,9.098679,13.467195,1.021039,-0.080173,0.074663,16.143341,-42.509636,-17.761292,-77.6599,-24.815441,5.860455,1
11:27.6,-0.080083,1.224304,11.624078,2.676727,-1.311329,-0.034767,14.988762,-44.785034,-12.690002,-76.660909,-32.010921,2.705135,1
11:27.7,-0.245639,0.846789,1.271306,-1.374149,0.195836,-0.67332,17.429394,-40.113251,-21.45755,-72.770389,-20.942564,2.615915,1
11:27.8,0.665366,0.36524,0.482896,1.408479,-2.427043,-0.748592,15.136734,-43.559967,-16.91098,-69.250129,-31.462118,-7.583098,1
11:27.9,12.524156,20.862716,34.276472,1.427318,1.17317,-0.53232,18.443306,-44.218704,-10.628998,-66.074604,-38.829588,-4.988481,1
11:28.0,-9.94472,5.207521,4.444557,-3.176748,-1.367549,0.515575,19.272614,-38.806427,-21.148041,-60.582308,-23.788959,-5.082486,1
11:28.1,-7.758965,-3.172353,-4.725673,0.678308,-1.801733,-0.950075,17.926765,-36.645721,-26.134766,-55.312445,-23.345922,-12.818462,1
11:28.2,-2.325863,6.084248,6.550229,0.885554,1.869644,0.300442,19.36031,-37.998436,-21.74176,-57.296805,-27.680139,-9.491162,1
11:28.3,6.839278,8.331225,31.744786,-2.421355,1.109535,0.679862,20.14793,-36.303123,-22.209595,-60.444422,-19.540599,-2.529684,1
11:28.4,-0.286355,3.743266,5.030888,4.036479,0.560235,0.349462,20.893044,-42.04332,-10.404419,-63.337729,-35.704106,4.248187,1
11:28.5,-1.648522,-1.960922,-3.569477,-0.865812,0.292001,-0.311421,21.927792,-41.778473,-12.963684,-63.547572,-33.69976,5.539379,1
11:28.6,-1.703158,1.485511,-0.79829,1.306648,-0.799525,0.564636,18.047764,-44.226067,-9.874084,-67.359173,-40.877629,-2.313548,1
11:28.7,15.400874,9.470207,26.425897,-0.747474,-0.630905,0.230077,16.770885,-43.34124,-9.981323,-68.929025,-36.542166,-5.073208,1
11:28.8,2.603237,7.951165,13.209131,-1.0303,-0.725532,1.819368,7.753281,-41.620628,-18.440277,-76.464635,-22.949851,-16.330488,1
11:28.9,-4.471202,2.923271,1.842668,-1.013392,-2.301453,-0.128544,4.540627,-40.710724,-21.509735,-74.97408,-22.806281,-27.978997,1
11:29.0,-3.598217,3.143313,3.554359,0.770178,0.487535,-1.131601,6.856041,-40.942383,-19.792633,-71.975237,-28.627924,-25.976158,1
11:29.1,7.530241,7.667056,20.878732,0.422882,1.107905,-0.631538,14.547714,-41.29895,-14.801178,-68.201644,-33.915248,-13.527937,1
11:29.2,2.67868,12.297527,6.691535,3.4524,0.806082,-1.647023,20.107273,-42.733932,-1.84552,-62.551948,-50.937226,-1.596832,1
11:29.3,-0.145497,2.407294,-2.574347,1.461328,-2.45979,2.195698,11.338112,-47.009041,4.042206,-86.901306,-59.78106,-28.010144,1
11:29.4,-7.945926,3.888913,1.010249,0.517948,-1.542895,0.848575,5.172874,-48.031731,2.707031,-98.764412,-54.109819,-45.308938,1
11:29.6,4.408782,10.514136,13.240566,-3.20231,1.545728,-0.706406,10.27774,-44.514107,-7.575043,-78.905804,-43.66343,-23.291286,1
11:29.7,12.199182,13.263169,19.959793,-1.349588,1.889487,-0.789508,13.615501,-42.879295,-6.634369,-72.787434,-39.972017,-8.880918,1
11:29.8,-3.481161,4.08276,-1.487157,0.605711,0.382698,-0.279003,14.035515,-44.163216,-4.986877,-75.315509,-44.069374,-7.47031,1
11:29.9,-4.458479,-0.859213,-1.265019,2.546685,-3.59696,1.327461,8.668335,-46.381348,-3.165833,-86.532406,-50.192255,-30.500884,1
11:30.0,5.108726,8.08379,6.7083,-0.502194,1.821776,-1.057177,12.096169,-45.148392,-0.817871,-80.081343,-52.867917,-20.728674,1
11:30.1,13.634697,13.33008,15.034436,-2.129112,0.672556,-0.121833,13.06781,-42.426361,-6.184418,-73.779899,-42.845437,-14.329672,1
11:30.2,-3.481909,5.425767,4.705465,0.138229,0.226424,0.165369,9.848305,-41.734535,-10.494476,-76.87661,-36.563674,-22.136681,1
11:30.3,-7.571854,-1.472787,0.174687,-3.216635,0.477767,0.731073,5.954758,-32.508575,-27.614288,-70.016248,-15.433613,-24.026409,1
11:30.4,1.890419,5.787864,9.126222,3.624111,2.593393,-0.001476,12.627327,-38.144325,-20.819885,-71.964945,-29.778978,-14.481051,1
11:30.5,8.98776,10.205328,18.283429,1.556969,2.301433,-1.596758,18.334751,-41.124344,-8.039062,-69.131196,-40.02484,2.17417,1
11:30.6,-0.717308,4.430786,-1.013243,4.159808,1.63894,-0.290585,19.687279,-43.494728,3.476654,-65.348607,-56.020115,12.80973,1
11:30.7,-2.902315,-3.653902,-1.974544,-1.098877,-3.301051,2.018655,14.605354,-46.356804,-4.423096,-74.553601,-51.826053,-7.947056,1
11:30.8,-0.819845,4.030968,3.238515,-1.335565,1.527644,-1.885826,21.088558,-42.587196,-6.448517,-65.03823,-46.487568,5.851226,1
11:30.9,5.550907,11.88753,28.206444,-2.070224,-1.309009,-0.382372,21.333805,-36.254677,-11.400665,-64.121508,-33.659735,3.246218,1
11:31.0,-3.955225,5.050198,6.185138,1.415585,-1.479664,-0.284741,19.801571,-35.64222,-12.799194,-64.125215,-35.06435,-6.161203,1
11:31.1,-5.274432,-0.149539,-1.146017,-2.715245,-0.898474,-1.682465,20.807652,-27.393463,-26.351654,-52.400356,-23.696135,-10.611193,1
11:31.2,0.849334,4.724775,6.56879,2.938596,1.220435,0.300623,22.907051,-33.140305,-19.111511,-55.450524,-35.672394,-7.021619,1
11:31.3,0.571362,12.387041,20.174297,-0.962512,1.318959,-0.031401,23.579636,-33.418427,-12.571838,-57.392587,-34.697014,0.846723,1
11:31.4,1.202,6.154601,5.072053,3.796844,-0.648078,0.699111,20.881905,-39.195862,-4.388062,-63.168326,-47.66149,-0.977139,1
11:31.5,0.173938,0.806223,-2.536924,-2.992092,0.486766,-0.8497,22.771358,-36.855965,-15.231689,-59.417708,-34.15557,0.866536,1
11:31.6,0.565674,3.371738,1.847309,1.870776,0.019849,-0.436473,24.206951,-37.937187,-12.096588,-56.398238,-40.917916,2.41361,1
11:31.7,-1.147963,10.691816,22.15438,-1.298478,0.064696,0.147399,24.794456,-34.871407,-11.335022,-56.173103,-35.97965,3.433904,1
11:31.8,-3.655548,5.05424,7.369774,1.363497,-1.191058,-0.594967,24.790489,-32.099174,-13.416107,-53.596337,-34.892076,0.002929,1
11:31.9,1.015189,0.352068,-1.42818,0.36454,1.523909,-0.91601,28.030186,-30.671898,-17.838135,-47.335909,-32.542302,3.500891,1
11:32.0,4.558022,5.92438,10.300081,-0.089379,0.411896,0.423641,28.169952,-31.817528,-17.153015,-44.894349,-36.898379,2.503661,1
11:32.1,-3.630401,17.059275,13.743371,0.690371,-0.68968,-0.672883,28.628864,-29.462967,-15.039276,-38.565662,-42.576696,2.646415,1
11:32.2,3.843108,2.049987,3.460803,0.986108,-3.197482,-1.502632,27.47179,-28.316856,-20.7995,-24.304631,-47.151118,-1.592549,1
11:32.3,-2.150129,-0.372276,-0.296384,1.628715,-3.665543,-1.328895,20.476112,-29.984184,-27.552277,-15.03157,-50.785599,-16.498864,1
11:32.4,5.821394,6.754853,13.779745,-0.907341,-1.238226,-1.859286,22.482796,-24.2658,-29.848969,6.601758,-50.905581,-9.104246,1
11:32.5,-0.751437,15.727644,19.519409,-0.834657,-1.389977,-2.02253,21.27034,-18.309731,-34.439667,24.787636,-49.066321,-6.350751,1
11:32.6,-2.957849,1.245111,-2.536775,-0.717549,0.53847,-1.034803,23.507259,-16.122475,-36.524139,36.407599,-48.618907,0.984825,1
11:32.7,-1.670826,-0.771645,-1.919458,0.376119,-3.077352,-1.363482,16.593388,-15.194283,-41.485535,51.301568,-49.924255,-1.47265,1
11:32.8,3.678151,8.014334,13.412409,-1.201184,-0.323025,-1.871797,16.788631,-7.223579,-42.37204,64.795552,-42.621571,6.815157,1
11:32.9,4.788243,15.508051,16.7346,-0.244227,-1.197024,-0.65713,11.65609,-5.087914,-43.463593,70.608115,-43.126343,4.410628,1
11:33.0,-2.239792,2.008224,4.261339,0.045283,-2.353443,-1.001666,-1.512047,-10.194351,-44.555237,75.65961,-48.075057,-9.349004,1
11:33.1,-4.553381,0.098196,-2.847079,-0.793833,-4.412978,0.897891,-19.390228,-5.312195,-39.992218,74.443243,-41.696742,-31.364427,1
11:33.2,2.604434,5.11666,4.007616,1.715841,0.122257,-3.035273,-15.349876,-13.878464,-39.76709,87.913433,-52.746903,-18.919844,1
11:33.3,16.033758,18.070273,19.710562,-1.238594,0.944011,-1.304165,-14.710251,-10.171623,-41.005219,96.359201,-48.243141,-10.881996,1
11:33.4,-1.772165,5.7226,2.934498,-1.150352,-0.359028,-0.34618,-20.032242,-6.742424,-38.577942,97.044436,-43.997203,-18.979449,1
11:33.5,-3.671715,-1.544937,-2.715653,-0.234901,-1.675255,1.142347,-26.939545,-1.639069,-34.091766,95.121912,-36.517754,-30.126981,1
11:33.6,0.713416,2.691852,5.92438,-1.203617,3.983199,-0.827097,-16.291359,0.543427,-39.973389,100.446103,-33.787329,-12.326299,1
11:33.7,11.217972,13.562996,23.67866,-0.075309,2.735041,0.955179,-9.560493,1.569489,-42.525543,100.219584,-33.401758,-3.376547,1
11:33.8,-0.589774,8.035889,9.567654,0.114017,0.236599,0.155845,-14.003059,-0.896095,-41.522766,96.881373,-37.509123,-11.586101,1
11:33.9,-4.167334,-0.136366,-1.503024,0.488928,-1.478184,0.126179,-18.813293,-1.670433,-39.441162,97.853855,-36.803314,-17.790246,1
11:34.0,-1.225502,1.72157,-0.209265,0.660005,-0.398236,0.198221,-22.617958,-5.667885,-37.65213,94.445809,-42.094767,-24.606321,1
11:34.1,18.035096,8.248597,19.512973,0.271661,0.569118,-0.24613,-20.38945,-7.518204,-38.381805,93.338066,-44.675271,-21.704985,1
11:34.2,5.117408,12.494967,8.767867,0.403707,0.298851,-0.119252,-19.007034,-5.551651,-38.944397,90.70949,-42.807235,-22.594022,1
11:34.3,-7.897128,1.986968,0.439187,-1.7207,-2.461311,-0.056944,-26.58889,-1.213585,-34.713104,95.939717,-36.120088,-30.016091,1
11:34.4,-1.022823,1.921853,2.130819,0.41561,-0.542569,0.257626,-28.442406,-2.373947,-33.20694,94.651586,-37.434101,-33.258608,1
11:34.5,10.078691,8.190967,25.23692,-0.70294,3.126251,0.245518,-16.241478,1.781059,-40.186462,93.972564,-34.168176,-17.218675,1
11:34.6,1.795367,8.755742,10.450368,1.55881,0.050013,0.931025,-9.4832,2.293098,-42.293671,87.717475,-34.124831,-11.740206,1
11:34.7,-5.303471,1.921255,-1.475332,-1.959021,0.254357,-2.203531,-8.546844,6.61319,-41.785797,100.933943,-25.5083,-2.090497,1
11:34.8,-1.470392,0.341739,-0.720751,1.111146,-1.576151,-0.891761,-14.611526,1.661194,-41.537079,107.551039,-30.39753,-6.040631,1
11:34.9,11.032657,6.391409,24.245681,0.757837,0.500601,0.142687,-12.321892,0.071465,-41.742126,105.428727,-34.162174,-4.774843,1
11:35.0,0.728535,10.367441,13.73394,0.498555,0.42748,2.168826,-10.63018,2.758232,-42.174438,96.602225,-32.382927,-7.292434,1
11:35.1,-5.530699,1.246458,-2.895878,-1.43504,0.362264,-1.534621,-10.411049,4.635445,-42.527435,105.380891,-27.171923,-2.027454,1
11:35.2,-1.869462,0.626597,-1.406775,1.210902,-1.636778,-0.988967,-17.306396,-2.617355,-40.967621,112.772332,-34.13781,-6.588532,1
11:35.3,8.328082,5.306016,25.689279,0.677977,-0.667591,-0.504175,-19.277672,-4.783951,-39.534668,113.430255,-37.865508,-8.486139,1
11:35.4,0.718356,10.109377,12.516222,1.94712,1.327344,0.726628,-13.94191,-2.762848,-41.771942,107.892546,-37.183435,-4.755683,1
11:35.5,-3.433859,3.108137,-3.420387,-0.985778,-0.108635,-0.524448,-14.866272,-0.757515,-41.365479,109.65838,-33.131806,-4.550639,1
11:35.6,-0.813409,3.362907,1.51455,1.417347,-1.025842,-0.218402,-18.253242,-7.426758,-40.666229,111.162508,-40.516872,-8.231268,1
11:35.7,5.185217,5.884114,15.669266,-0.665568,-0.28995,-0.176258,-17.724495,-5.626282,-40.923553,111.285195,-38.055071,-6.920034,1
11:35.8,2.057172,8.270751,12.703034,2.492531,-1.016704,0.20386,-19.615334,-7.653786,-39.184387,106.33453,-43.420194,-12.800915,1
11:35.9,-3.588488,5.089866,2.719694,-4.176318,0.801332,-0.347112,-19.010506,4.125046,-38.841736,112.701324,-26.05282,-8.927627,1
11:36.0,1.504222,4.693789,3.581303,1.131578,-0.346643,0.646693,-19.693375,1.54631,-38.858582,109.57758,-30.168987,-11.606628,1
11:36.1,7.017856,6.815627,22.619762,0.333744,1.300926,-0.227451,-13.957108,-1.48909,-41.869904,107.604784,-34.170257,-4.263901,1
11:36.2,-4.08246,4.64065,-0.818947,2.758237,1.764234,0.344018,-7.481667,-6.996284,-43.778076,102.626701,-42.077945,0.774018,1
11:36.3,-0.330513,-0.458347,-3.332071,-0.82044,-2.200255,-0.098645,-13.889389,-4.913551,-42.3862,103.96906,-38.000438,-6.080692,1
11:36.4,2.52959,4.694238,4.381688,1.194035,0.584038,0.011537,-16.420555,-8.786392,-40.873596,102.182248,-43.702608,-10.448564,1
11:36.5,11.52663,5.931565,21.073178,-1.470235,-1.366905,-0.864308,-20.255814,-4.485649,-39.193329,108.100987,-38.135418,-11.363401,1
11:36.6,-1.206491,6.218369,6.213579,2.28747,0.279698,0.047416,-20.691643,-1.808388,-38.770996,104.07742,-35.998911,-16.164657,1
11:36.7,-4.96742,0.578846,-2.256557,-2.923056,0.300006,-1.032897,-25.960991,5.300758,-34.727325,113.932408,-22.869756,-17.544779,1
11:36.8,1.89955,4.412374,4.910538,2.376322,0.353999,0.115246,-26.23819,-1.888725,-35.367828,111.906113,-32.891636,-18.777141,1
11:36.9,8.794512,8.590187,30.007649,-0.21975,1.057433,-0.21074,-22.23201,-2.288223,-37.904633,111.088666,-33.939383,-11.953646,1
11:37.0,-3.081043,8.363558,-0.274679,2.198421,1.108842,1.691483,-13.530968,-3.320808,-42.28714,101.639101,-38.385174,-6.284073,1
11:37.1,-2.605033,-1.188229,-1.410517,0.657585,-0.806726,-1.307881,-15.084663,-9.641136,-41.620758,108.400918,-43.138121,-4.444162,1
11:37.2,-1.472338,0.896486,-0.861159,-1.019861,0.142562,-0.301755,-15.95842,-6.572693,-42.172028,111.897883,-38.260108,-4.071419,1
11:37.3,9.434581,13.861026,26.706713,0.802576,0.137237,0.674169,-14.185555,-6.060844,-41.444977,106.986202,-40.411883,-4.667603,1
11:37.4,-0.688718,10.062525,12.993729,-2.183846,1.389783,3.612148,-8.355095,6.4104,-42.247528,92.395176,-27.19574,-5.51801,1
11:37.5,-4.406087,-1.128803,-3.403023,-0.685446,1.000451,-0.860584,-3.795692,6.852707,-43.580322,96.638171,-25.116613,2.59567,1
11:37.6,-2.806813,0.744851,-1.562451,1.85664,-1.731497,-1.068868,-11.15712,-3.727928,-43.246155,104.209413,-36.04392,-2.358573,1
11:37.7,2.360741,10.039772,23.855293,0.183363,0.495606,0.252527,-7.843246,-2.793777,-43.75058,103.462807,-36.326811,1.728561,1
11:37.8,1.134641,10.385553,12.634476,-0.263988,3.299889,1.698503,-0.652939,1.072823,-43.727386,96.709182,-33.114415,7.133649,1
11:37.9,-2.381098,0.736169,0.359852,-0.841262,0.594937,-0.448766,-2.154327,2.221512,-44.186157,98.401278,-30.403246,5.665465,1
11:38.0,-1.941762,-0.095352,-1.811234,-0.126085,-2.18569,-1.62202,-12.342522,1.394821,-42.910553,107.666757,-28.970938,-1.291458,1
11:38.1,4.099824,9.073531,15.75384,1.163162,0.55724,0.856364,-9.546806,-0.905243,-43.031372,103.631798,-34.097764,-0.826468,1
11:38.2,1.771566,6.104156,23.547832,-3.656205,0.758949,0.889262,-6.417915,9.644997,-41.168396,96.756775,-21.640019,0.866415,1
11:38.3,-6.094277,0.256117,-0.528251,-1.427023,2.275954,-2.81703,0.155548,15.95182,-40.175049,107.506393,-10.672235,15.612029,1
11:38.4,-2.281406,0.130828,-2.329905,0.819125,-0.82219,-1.83008,-2.058418,12.791679,-41.558868,119.118252,-9.68572,17.630485,1
11:38.5,-0.853375,5.156776,14.623989,2.449454,0.394903,1.679474,0.375259,3.869125,-44.159119,114.230409,-25.323918,17.425386,1
11:38.6,-4.843478,11.905043,18.988164,0.663849,2.093412,2.405074,9.056511,0.379959,-43.720886,102.577437,-33.085124,22.123966,1
11:38.7,-0.4567,2.407444,1.735042,-2.32584,0.077397,-0.435328,9.730919,5.317146,-42.63681,99.139327,-26.815938,21.94991,1
11:38.8,-0.459095,2.067501,-1.507216,0.624559,-0.347975,-0.523457,7.324661,4.107422,-43.613251,103.882136,-26.496847,21.605273,1
11:38.9,-0.721799,5.114265,13.794863,0.455199,0.453044,0.714297,6.833565,0.752472,-44.000793,102.425629,-31.795789,20.177108,1
11:39.0,-5.429509,11.399395,17.312099,0.448892,-0.982027,0.458318,4.031616,0.085106,-44.018066,99.744267,-34.020097,14.96077,1
11:39.1,-3.555406,4.243376,1.01459,-3.652835,-3.298088,-1.351256,-4.697792,7.34269,-42.641052,103.382336,-22.73563,6.589248,1
11:39.2,-0.946182,2.329456,0.925226,1.716496,-0.222268,0.02342,-1.124153,3.129036,-43.972748,104.345159,-28.62517,10.922426,1
11:39.3,-2.142944,7.411388,18.097516,0.451508,1.624008,-0.198121,4.105652,0.218956,-44.245422,104.786504,-31.786427,18.380835,1
11:39.4,-4.101471,9.978699,9.478739,2.896869,0.224291,1.50499,4.845757,-7.886444,-43.85675,103.81603,-43.064395,18.157578,1
11:39.5,-2.16375,2.693199,1.993854,-3.416815,-0.242344,-0.994352,0.918556,0.457977,-44.055176,104.623047,-30.216082,13.714921,1
